id,source,timestamp,outputKWh,status
FG-HY-04190106,Hydro,2026-04-19 01:06,1280.56,Operational
FG-HY-04190109,Hydro,2026-04-19 01:09,1284.83,Operational
FG-HY-04190112,Hydro,2026-04-19 01:12,1284.72,Operational
FG-HY-04190115,Hydro,2026-04-19 01:15,1280.73,Operational
FG-HY-04190118,Hydro,2026-04-19 01:18,1281.27,Operational
FG-HY-04190121,Hydro,2026-04-19 01:21,1282.89,Operational
FG-HY-04190124,Hydro,2026-04-19 01:24,1283.11,Operational
FG-HY-04190127,Hydro,2026-04-19 01:27,1283.61,Operational
FG-HY-04190130,Hydro,2026-04-19 01:30,1271.45,Operational
FG-HY-04190133,Hydro,2026-04-19 01:33,1271.0,Operational
FG-HY-04190136,Hydro,2026-04-19 01:36,1269.5,Operational
FG-HY-04190139,Hydro,2026-04-19 01:39,1271.33,Operational
FG-HY-04190142,Hydro,2026-04-19 01:42,1274.61,Operational
FG-HY-04190145,Hydro,2026-04-19 01:45,1278.33,Operational
FG-HY-04190148,Hydro,2026-04-19 01:48,1281.94,Operational
FG-HY-04190151,Hydro,2026-04-19 01:51,1281.56,Operational
FG-HY-04190154,Hydro,2026-04-19 01:54,1281.05,Operational
FG-HY-04190157,Hydro,2026-04-19 01:57,1283.94,Operational
FG-HY-04190200,Hydro,2026-04-19 02:00,1300.26,Operational
FG-HY-04190203,Hydro,2026-04-19 02:03,1324.71,Operational
FG-HY-04190206,Hydro,2026-04-19 02:06,1322.78,Operational
FG-HY-04190209,Hydro,2026-04-19 02:09,1319.28,Operational
FG-HY-04190212,Hydro,2026-04-19 02:12,1318.39,Operational
FG-HY-04190215,Hydro,2026-04-19 02:15,1319.11,Operational
FG-HY-04190218,Hydro,2026-04-19 02:18,1320.89,Operational
FG-HY-04190221,Hydro,2026-04-19 02:21,1320.44,Operational
FG-HY-04190224,Hydro,2026-04-19 02:24,1333.05,Operational
FG-HY-04190227,Hydro,2026-04-19 02:27,1340.33,Operational
FG-HY-04190230,Hydro,2026-04-19 02:30,1340.0,Operational
FG-HY-04190233,Hydro,2026-04-19 02:33,1336.22,Operational
FG-HY-04190236,Hydro,2026-04-19 02:36,1336.89,Operational
FG-HY-04190239,Hydro,2026-04-19 02:39,1338.17,Operational
FG-HY-04190242,Hydro,2026-04-19 02:42,1340.33,Operational
FG-HY-04190245,Hydro,2026-04-19 02:45,1339.06,Operational
FG-HY-04190248,Hydro,2026-04-19 02:48,1334.34,Operational
FG-HY-04190251,Hydro,2026-04-19 02:51,1335.22,Operational
FG-HY-04190254,Hydro,2026-04-19 02:54,1326.12,Operational
FG-HY-04190257,Hydro,2026-04-19 02:57,1326.67,Operational
FG-HY-04190300,Hydro,2026-04-19 03:00,1331.89,Operational
FG-HY-04190303,Hydro,2026-04-19 03:03,1338.99,Operational
FG-HY-04190306,Hydro,2026-04-19 03:06,1344.78,Operational
FG-HY-04190309,Hydro,2026-04-19 03:09,1347.22,Operational
FG-HY-04190312,Hydro,2026-04-19 03:12,1347.39,Operational
FG-HY-04190315,Hydro,2026-04-19 03:15,1347.17,Operational
FG-HY-04190318,Hydro,2026-04-19 03:18,1352.94,Operational
FG-HY-04190321,Hydro,2026-04-19 03:21,1348.5,Operational
FG-HY-04190324,Hydro,2026-04-19 03:24,1356.72,Operational
FG-HY-04190327,Hydro,2026-04-19 03:27,1356.17,Operational
FG-HY-04190330,Hydro,2026-04-19 03:30,1354.67,Operational
FG-HY-04190333,Hydro,2026-04-19 03:33,1351.78,Operational
FG-HY-04190336,Hydro,2026-04-19 03:36,1353.33,Operational
FG-HY-04190339,Hydro,2026-04-19 03:39,1348.22,Operational
FG-HY-04190342,Hydro,2026-04-19 03:42,1348.39,Operational
FG-HY-04190345,Hydro,2026-04-19 03:45,1345.95,Operational
FG-HY-04190348,Hydro,2026-04-19 03:48,1343.0,Operational
FG-HY-04190351,Hydro,2026-04-19 03:51,1340.83,Operational
FG-HY-04190354,Hydro,2026-04-19 03:54,1339.0,Operational
FG-HY-04190357,Hydro,2026-04-19 03:57,1339.5,Operational
FG-HY-04190400,Hydro,2026-04-19 04:00,1336.95,Operational
FG-HY-04190403,Hydro,2026-04-19 04:03,1341.32,Operational
FG-HY-04190406,Hydro,2026-04-19 04:06,1355.0,Operational
FG-HY-04190409,Hydro,2026-04-19 04:09,1355.33,Operational
FG-HY-04190412,Hydro,2026-04-19 04:12,1357.89,Operational
FG-HY-04190415,Hydro,2026-04-19 04:15,1354.44,Operational
FG-HY-04190418,Hydro,2026-04-19 04:18,1361.99,Operational
FG-HY-04190421,Hydro,2026-04-19 04:21,1364.56,Operational
FG-HY-04190424,Hydro,2026-04-19 04:24,1364.94,Operational
FG-HY-04190427,Hydro,2026-04-19 04:27,1364.0,Operational
FG-HY-04190430,Hydro,2026-04-19 04:30,1364.39,Operational
FG-HY-04190433,Hydro,2026-04-19 04:33,1357.29,Operational
FG-HY-04190436,Hydro,2026-04-19 04:36,1347.28,Operational
FG-HY-04190439,Hydro,2026-04-19 04:39,1347.94,Operational
FG-HY-04190442,Hydro,2026-04-19 04:42,1346.61,Operational
FG-HY-04190445,Hydro,2026-04-19 04:45,1341.83,Operational
FG-HY-04190448,Hydro,2026-04-19 04:48,1343.44,Operational
FG-HY-04190451,Hydro,2026-04-19 04:51,1345.89,Operational
FG-HY-04190454,Hydro,2026-04-19 04:54,1346.67,Operational
FG-HY-04190457,Hydro,2026-04-19 04:57,1344.78,Operational
FG-HY-04190500,Hydro,2026-04-19 05:00,1347.67,Operational
FG-HY-04190503,Hydro,2026-04-19 05:03,1357.05,Operational
FG-HY-04190506,Hydro,2026-04-19 05:06,1359.89,Operational
FG-HY-04190509,Hydro,2026-04-19 05:09,1360.16,Operational
FG-HY-04190512,Hydro,2026-04-19 05:12,1358.11,Operational
FG-HY-04190515,Hydro,2026-04-19 05:15,1359.89,Operational
FG-HY-04190518,Hydro,2026-04-19 05:18,1361.28,Operational
FG-HY-04190521,Hydro,2026-04-19 05:21,1363.17,Operational
FG-HY-04190524,Hydro,2026-04-19 05:24,1367.83,Operational
FG-HY-04190527,Hydro,2026-04-19 05:27,1354.34,Operational
FG-HY-04190530,Hydro,2026-04-19 05:30,1342.22,Operational
FG-HY-04190533,Hydro,2026-04-19 05:33,1331.78,Operational
FG-HY-04190536,Hydro,2026-04-19 05:36,1331.67,Operational
FG-HY-04190539,Hydro,2026-04-19 05:39,1334.67,Operational
FG-HY-04190542,Hydro,2026-04-19 05:42,1336.83,Operational
FG-HY-04190545,Hydro,2026-04-19 05:45,1331.34,Operational
FG-HY-04190548,Hydro,2026-04-19 05:48,1325.84,Operational
FG-HY-04190551,Hydro,2026-04-19 05:51,1329.11,Operational
FG-HY-04190554,Hydro,2026-04-19 05:54,1331.28,Operational
FG-HY-04190557,Hydro,2026-04-19 05:57,1329.33,Operational
FG-HY-04190600,Hydro,2026-04-19 06:00,1312.53,Operational
FG-HY-04190603,Hydro,2026-04-19 06:03,1312.55,Operational
FG-HY-04190606,Hydro,2026-04-19 06:06,1312.89,Operational
FG-HY-04190609,Hydro,2026-04-19 06:09,1317.33,Operational
FG-HY-04190612,Hydro,2026-04-19 06:12,1317.17,Operational
FG-HY-04190615,Hydro,2026-04-19 06:15,1315.83,Operational
FG-HY-04190618,Hydro,2026-04-19 06:18,1314.5,Operational
FG-HY-04190621,Hydro,2026-04-19 06:21,1318.83,Operational
FG-HY-04190624,Hydro,2026-04-19 06:24,1323.99,Operational
FG-HY-04190627,Hydro,2026-04-19 06:27,1327.78,Operational
FG-HY-04190630,Hydro,2026-04-19 06:30,1333.05,Operational
FG-HY-04190633,Hydro,2026-04-19 06:33,1333.78,Operational
FG-HY-04190636,Hydro,2026-04-19 06:36,1341.82,Operational
FG-HY-04190639,Hydro,2026-04-19 06:39,1369.27,Operational
FG-HY-04190642,Hydro,2026-04-19 06:42,1372.5,Operational
FG-HY-04190645,Hydro,2026-04-19 06:45,1371.78,Operational
FG-HY-04190648,Hydro,2026-04-19 06:48,1369.39,Operational
FG-HY-04190651,Hydro,2026-04-19 06:51,1371.0,Operational
FG-HY-04190654,Hydro,2026-04-19 06:54,1370.5,Operational
FG-HY-04190657,Hydro,2026-04-19 06:57,1374.39,Operational
FG-HY-04190700,Hydro,2026-04-19 07:00,1376.17,Operational
FG-HY-04190703,Hydro,2026-04-19 07:03,1378.56,Operational
FG-HY-04190706,Hydro,2026-04-19 07:06,1374.67,Operational
FG-HY-04190709,Hydro,2026-04-19 07:09,1365.52,Operational
FG-HY-04190712,Hydro,2026-04-19 07:12,1345.73,Operational
FG-HY-04190715,Hydro,2026-04-19 07:15,1336.11,Operational
FG-HY-04190718,Hydro,2026-04-19 07:18,1344.67,Operational
FG-HY-04190721,Hydro,2026-04-19 07:21,1341.56,Operational
FG-HY-04190724,Hydro,2026-04-19 07:24,1339.28,Operational
FG-HY-04190727,Hydro,2026-04-19 07:27,1338.61,Operational
FG-HY-04190730,Hydro,2026-04-19 07:30,1333.5,Operational
FG-HY-04190733,Hydro,2026-04-19 07:33,1326.23,Operational
FG-HY-04190736,Hydro,2026-04-19 07:36,1307.57,Operational
FG-HY-04190739,Hydro,2026-04-19 07:39,1304.39,Operational
FG-HY-04190742,Hydro,2026-04-19 07:42,1303.61,Operational
FG-HY-04190745,Hydro,2026-04-19 07:45,1294.51,Operational
FG-HY-04190748,Hydro,2026-04-19 07:48,1304.98,Operational
FG-HY-04190751,Hydro,2026-04-19 07:51,1303.89,Operational
FG-HY-04190754,Hydro,2026-04-19 07:54,1298.56,Operational
FG-HY-04190757,Hydro,2026-04-19 07:57,1294.11,Operational
FG-HY-04190800,Hydro,2026-04-19 08:00,1290.11,Operational
FG-HY-04190803,Hydro,2026-04-19 08:03,1292.94,Operational
FG-HY-04190806,Hydro,2026-04-19 08:06,1296.0,Operational
FG-HY-04190809,Hydro,2026-04-19 08:09,1293.06,Operational
FG-HY-04190812,Hydro,2026-04-19 08:12,1286.39,Operational
FG-HY-04190815,Hydro,2026-04-19 08:15,1280.73,Operational
FG-HY-04190818,Hydro,2026-04-19 08:18,1283.05,Operational
FG-HY-04190821,Hydro,2026-04-19 08:21,1282.33,Operational
FG-HY-04190824,Hydro,2026-04-19 08:24,1278.28,Operational
FG-HY-04190827,Hydro,2026-04-19 08:27,1272.79,Operational
FG-HY-04190830,Hydro,2026-04-19 08:30,1278.6,Operational
FG-HY-04190833,Hydro,2026-04-19 08:33,1291.67,Operational
FG-HY-04190836,Hydro,2026-04-19 08:36,1281.84,Operational
FG-HY-04190839,Hydro,2026-04-19 08:39,1275.78,Operational
FG-HY-04190842,Hydro,2026-04-19 08:42,1268.34,Operational
FG-HY-04190845,Hydro,2026-04-19 08:45,1270.27,Operational
FG-HY-04190848,Hydro,2026-04-19 08:48,1273.33,Operational
FG-HY-04190851,Hydro,2026-04-19 08:51,1268.11,Operational
FG-HY-04190854,Hydro,2026-04-19 08:54,1270.44,Operational
FG-HY-04190857,Hydro,2026-04-19 08:57,1280.1,Operational
FG-HY-04190900,Hydro,2026-04-19 09:00,1286.28,Operational
FG-HY-04190903,Hydro,2026-04-19 09:03,1282.61,Operational
FG-HY-04190906,Hydro,2026-04-19 09:06,1278.23,Operational
FG-HY-04190909,Hydro,2026-04-19 09:09,1268.83,Operational
FG-HY-04190912,Hydro,2026-04-19 09:12,1272.83,Operational
FG-HY-04190915,Hydro,2026-04-19 09:15,1270.72,Operational
FG-HY-04190918,Hydro,2026-04-19 09:18,1269.72,Operational
FG-HY-04190921,Hydro,2026-04-19 09:21,1267.89,Operational
FG-HY-04190924,Hydro,2026-04-19 09:24,1266.22,Operational
FG-HY-04190927,Hydro,2026-04-19 09:27,1267.94,Operational
FG-HY-04190930,Hydro,2026-04-19 09:30,1277.16,Operational
FG-HY-04190933,Hydro,2026-04-19 09:33,1289.67,Operational
FG-HY-04190936,Hydro,2026-04-19 09:36,1288.94,Operational
FG-HY-04190939,Hydro,2026-04-19 09:39,1291.67,Operational
FG-HY-04190942,Hydro,2026-04-19 09:42,1284.23,Operational
FG-HY-04190945,Hydro,2026-04-19 09:45,1290.89,Operational
FG-HY-04190948,Hydro,2026-04-19 09:48,1292.28,Operational
FG-HY-04190951,Hydro,2026-04-19 09:51,1288.89,Operational
FG-HY-04190954,Hydro,2026-04-19 09:54,1297.16,Operational
FG-HY-04190957,Hydro,2026-04-19 09:57,1303.72,Operational
FG-HY-04191000,Hydro,2026-04-19 10:00,1295.95,Operational
FG-HY-04191003,Hydro,2026-04-19 10:03,1285.06,Operational
FG-HY-04191006,Hydro,2026-04-19 10:06,1286.5,Operational
FG-HY-04191009,Hydro,2026-04-19 10:09,1285.22,Operational
FG-HY-04191012,Hydro,2026-04-19 10:12,1292.94,Operational
FG-HY-04191015,Hydro,2026-04-19 10:15,1292.11,Operational
FG-HY-04191018,Hydro,2026-04-19 10:18,1287.34,Operational
FG-HY-04191021,Hydro,2026-04-19 10:21,1283.44,Operational
FG-HY-04191024,Hydro,2026-04-19 10:24,1285.5,Operational
FG-HY-04191027,Hydro,2026-04-19 10:27,1290.99,Operational
FG-HY-04191030,Hydro,2026-04-19 10:30,1299.05,Operational
FG-HY-04191033,Hydro,2026-04-19 10:33,1303.06,Operational
FG-HY-04191036,Hydro,2026-04-19 10:36,1300.17,Operational
FG-HY-04191039,Hydro,2026-04-19 10:39,1297.11,Operational
FG-HY-04191042,Hydro,2026-04-19 10:42,1299.82,Operational
FG-HY-04191045,Hydro,2026-04-19 10:45,1318.93,Operational
FG-HY-04191048,Hydro,2026-04-19 10:48,1323.78,Operational
FG-HY-04191051,Hydro,2026-04-19 10:51,1323.28,Operational
FG-HY-04191054,Hydro,2026-04-19 10:54,1324.61,Operational
FG-HY-04191057,Hydro,2026-04-19 10:57,1323.72,Operational
FG-HY-04191100,Hydro,2026-04-19 11:00,1327.44,Operational
FG-HY-04191103,Hydro,2026-04-19 11:03,1328.61,Operational
FG-HY-04191106,Hydro,2026-04-19 11:06,1325.89,Operational
FG-HY-04191109,Hydro,2026-04-19 11:09,1327.72,Operational
FG-HY-04191112,Hydro,2026-04-19 11:12,1325.11,Operational
FG-HY-04191115,Hydro,2026-04-19 11:15,1320.55,Operational
FG-HY-04191118,Hydro,2026-04-19 11:18,1318.62,Operational
FG-HY-04191121,Hydro,2026-04-19 11:21,1313.17,Operational
FG-HY-04191124,Hydro,2026-04-19 11:24,1315.67,Operational
FG-HY-04191127,Hydro,2026-04-19 11:27,1315.94,Operational
FG-HY-04191130,Hydro,2026-04-19 11:30,1317.17,Operational
FG-HY-04191133,Hydro,2026-04-19 11:33,1322.11,Operational
FG-HY-04191136,Hydro,2026-04-19 11:36,1324.55,Operational
FG-HY-04191139,Hydro,2026-04-19 11:39,1324.34,Operational
FG-HY-04191142,Hydro,2026-04-19 11:42,1324.61,Operational
FG-HY-04191145,Hydro,2026-04-19 11:45,1322.95,Operational
FG-HY-04191148,Hydro,2026-04-19 11:48,1322.33,Operational
FG-HY-04191151,Hydro,2026-04-19 11:51,1320.94,Operational
FG-HY-04191154,Hydro,2026-04-19 11:54,1323.67,Operational
FG-HY-04191157,Hydro,2026-04-19 11:57,1317.89,Operational
FG-HY-04191200,Hydro,2026-04-19 12:00,1315.55,Operational
FG-HY-04191203,Hydro,2026-04-19 12:03,1327.11,Operational
FG-HY-04191206,Hydro,2026-04-19 12:06,1302.41,Operational
FG-HY-04191209,Hydro,2026-04-19 12:09,1279.72,Operational
FG-HY-04191212,Hydro,2026-04-19 12:12,1277.72,Operational
FG-HY-04191215,Hydro,2026-04-19 12:15,1274.17,Operational
FG-HY-04191218,Hydro,2026-04-19 12:18,1277.67,Operational
FG-HY-04191221,Hydro,2026-04-19 12:21,1274.33,Operational
FG-HY-04191224,Hydro,2026-04-19 12:24,1277.0,Operational
FG-HY-04191227,Hydro,2026-04-19 12:27,1276.33,Operational
FG-HY-04191230,Hydro,2026-04-19 12:30,1276.0,Operational
FG-HY-04191233,Hydro,2026-04-19 12:33,1273.23,Operational
FG-HY-04191236,Hydro,2026-04-19 12:36,1271.78,Operational
FG-HY-04191239,Hydro,2026-04-19 12:39,1267.67,Operational
FG-HY-04191242,Hydro,2026-04-19 12:42,1265.22,Operational
FG-HY-04191245,Hydro,2026-04-19 12:45,1264.61,Operational
FG-HY-04191248,Hydro,2026-04-19 12:48,1260.94,Operational
FG-HY-04191251,Hydro,2026-04-19 12:51,1265.16,Operational
FG-HY-04191254,Hydro,2026-04-19 12:54,1268.72,Operational
FG-HY-04191257,Hydro,2026-04-19 12:57,1265.5,Operational
FG-HY-04191300,Hydro,2026-04-19 13:00,1263.61,Operational
FG-HY-04191303,Hydro,2026-04-19 13:03,1262.45,Operational
FG-HY-04191306,Hydro,2026-04-19 13:06,1267.99,Operational
FG-HY-04191309,Hydro,2026-04-19 13:09,1273.67,Operational
FG-HY-04191312,Hydro,2026-04-19 13:12,1271.17,Operational
FG-HY-04191315,Hydro,2026-04-19 13:15,1265.45,Operational
FG-HY-04191318,Hydro,2026-04-19 13:18,1263.28,Operational
FG-HY-04191321,Hydro,2026-04-19 13:21,1272.27,Operational
FG-HY-04191324,Hydro,2026-04-19 13:24,1280.11,Operational
FG-HY-04191327,Hydro,2026-04-19 13:27,1285.27,Operational
FG-HY-04191330,Hydro,2026-04-19 13:30,1279.28,Operational
FG-HY-04191333,Hydro,2026-04-19 13:33,1275.39,Operational
FG-HY-04191336,Hydro,2026-04-19 13:36,1279.72,Operational
FG-HY-04191339,Hydro,2026-04-19 13:39,1278.44,Operational
FG-HY-04191342,Hydro,2026-04-19 13:42,1269.9,Operational
FG-HY-04191345,Hydro,2026-04-19 13:45,1263.5,Operational
FG-HY-04191348,Hydro,2026-04-19 13:48,1259.22,Operational
FG-HY-04191351,Hydro,2026-04-19 13:51,1258.17,Operational
FG-HY-04191354,Hydro,2026-04-19 13:54,1261.39,Operational
FG-HY-04191357,Hydro,2026-04-19 13:57,1267.39,Operational
FG-HY-04191400,Hydro,2026-04-19 14:00,1269.06,Operational
FG-HY-04191403,Hydro,2026-04-19 14:03,1268.83,Operational
FG-HY-04191406,Hydro,2026-04-19 14:06,1268.67,Operational
FG-HY-04191409,Hydro,2026-04-19 14:09,1270.22,Operational
FG-HY-04191412,Hydro,2026-04-19 14:12,1272.0,Operational
FG-HY-04191415,Hydro,2026-04-19 14:15,1259.68,Operational
FG-HY-04191418,Hydro,2026-04-19 14:18,1253.45,Operational
FG-HY-04191421,Hydro,2026-04-19 14:21,1253.22,Operational
FG-HY-04191424,Hydro,2026-04-19 14:24,1255.11,Operational
FG-HY-04191427,Hydro,2026-04-19 14:27,1265.66,Operational
FG-HY-04191430,Hydro,2026-04-19 14:30,1272.17,Operational
FG-HY-04191433,Hydro,2026-04-19 14:33,1268.61,Operational
FG-HY-04191436,Hydro,2026-04-19 14:36,1270.22,Operational
FG-HY-04191439,Hydro,2026-04-19 14:39,1276.22,Operational
FG-HY-04191442,Hydro,2026-04-19 14:42,1287.1,Operational
FG-HY-04191445,Hydro,2026-04-19 14:45,1293.67,Operational
FG-HY-04191448,Hydro,2026-04-19 14:48,1290.66,Operational
FG-HY-04191451,Hydro,2026-04-19 14:51,1300.33,Operational
FG-HY-04191454,Hydro,2026-04-19 14:54,1298.33,Operational
FG-HY-04191457,Hydro,2026-04-19 14:57,1303.89,Operational
FG-HY-04191500,Hydro,2026-04-19 15:00,1318.43,Operational
FG-HY-04191503,Hydro,2026-04-19 15:03,1331.16,Operational
FG-HY-04191506,Hydro,2026-04-19 15:06,1341.6,Operational
FG-HY-04191509,Hydro,2026-04-19 15:09,1363.26,Operational
FG-HY-04191512,Hydro,2026-04-19 15:12,1375.49,Operational
FG-HY-04191515,Hydro,2026-04-19 15:15,1377.73,Operational
FG-HY-04191518,Hydro,2026-04-19 15:18,1378.5,Operational
FG-HY-04191521,Hydro,2026-04-19 15:21,1386.05,Operational
FG-HY-04191524,Hydro,2026-04-19 15:24,1404.15,Operational
FG-HY-04191527,Hydro,2026-04-19 15:27,1425.61,Operational
FG-HY-04191530,Hydro,2026-04-19 15:30,1412.96,Operational
FG-HY-04191533,Hydro,2026-04-19 15:33,1382.68,Operational
FG-HY-04191536,Hydro,2026-04-19 15:36,1373.94,Operational
FG-HY-04191539,Hydro,2026-04-19 15:39,1399.88,Operational
FG-HY-04191542,Hydro,2026-04-19 15:42,1405.5,Operational
FG-HY-04191545,Hydro,2026-04-19 15:45,1401.5,Operational
FG-HY-04191548,Hydro,2026-04-19 15:48,1377.41,Operational
FG-HY-04191551,Hydro,2026-04-19 15:51,1373.22,Operational
FG-HY-04191554,Hydro,2026-04-19 15:54,1377.33,Operational
FG-HY-04191557,Hydro,2026-04-19 15:57,1377.28,Operational
FG-HY-04191600,Hydro,2026-04-19 16:00,1389.61,Operational
FG-HY-04191603,Hydro,2026-04-19 16:03,1411.98,Operational
FG-HY-04191606,Hydro,2026-04-19 16:06,1425.39,Operational
FG-HY-04191609,Hydro,2026-04-19 16:09,1430.0,Operational
FG-HY-04191612,Hydro,2026-04-19 16:12,1433.22,Operational
FG-HY-04191615,Hydro,2026-04-19 16:15,1438.66,Operational
FG-HY-04191618,Hydro,2026-04-19 16:18,1437.44,Operational
FG-HY-04191621,Hydro,2026-04-19 16:21,1436.89,Operational
FG-HY-04191624,Hydro,2026-04-19 16:24,1444.72,Operational
FG-HY-04191627,Hydro,2026-04-19 16:27,1458.99,Operational
FG-HY-04191630,Hydro,2026-04-19 16:30,1458.34,Operational
FG-HY-04191633,Hydro,2026-04-19 16:33,1446.56,Operational
FG-HY-04191636,Hydro,2026-04-19 16:36,1437.39,Operational
FG-HY-04191639,Hydro,2026-04-19 16:39,1435.83,Operational
FG-HY-04191642,Hydro,2026-04-19 16:42,1439.94,Operational
FG-HY-04191645,Hydro,2026-04-19 16:45,1444.88,Operational
FG-HY-04191648,Hydro,2026-04-19 16:48,1478.97,Operational
FG-HY-04191651,Hydro,2026-04-19 16:51,1477.28,Operational
FG-HY-04191654,Hydro,2026-04-19 16:54,1485.88,Operational
FG-HY-04191657,Hydro,2026-04-19 16:57,1493.28,Operational
FG-HY-04191700,Hydro,2026-04-19 17:00,1524.65,Operational
FG-HY-04191703,Hydro,2026-04-19 17:03,1573.52,Operational
FG-HY-04191706,Hydro,2026-04-19 17:06,1596.44,Operational
FG-HY-04191709,Hydro,2026-04-19 17:09,1624.09,Operational
FG-HY-04191712,Hydro,2026-04-19 17:12,1641.44,Operational
FG-HY-04191715,Hydro,2026-04-19 17:15,1639.0,Operational
FG-HY-04191718,Hydro,2026-04-19 17:18,1628.9,Operational
FG-HY-04191721,Hydro,2026-04-19 17:21,1623.89,Operational
FG-HY-04191724,Hydro,2026-04-19 17:24,1624.67,Operational
FG-HY-04191727,Hydro,2026-04-19 17:27,1627.33,Operational
FG-HY-04191730,Hydro,2026-04-19 17:30,1625.56,Operational
FG-HY-04191733,Hydro,2026-04-19 17:33,1617.17,Operational
FG-HY-04191736,Hydro,2026-04-19 17:36,1621.5,Operational
FG-HY-04191739,Hydro,2026-04-19 17:39,1618.78,Operational
FG-HY-04191742,Hydro,2026-04-19 17:42,1619.0,Operational
FG-HY-04191745,Hydro,2026-04-19 17:45,1616.72,Operational
FG-HY-04191748,Hydro,2026-04-19 17:48,1616.39,Operational
FG-HY-04191751,Hydro,2026-04-19 17:51,1616.72,Operational
FG-HY-04191754,Hydro,2026-04-19 17:54,1614.01,Operational
FG-HY-04191757,Hydro,2026-04-19 17:57,1601.24,Operational
FG-HY-04191800,Hydro,2026-04-19 18:00,1581.51,Operational
FG-HY-04191803,Hydro,2026-04-19 18:03,1565.56,Operational
FG-HY-04191806,Hydro,2026-04-19 18:06,1556.23,Operational
FG-HY-04191809,Hydro,2026-04-19 18:09,1555.56,Operational
FG-HY-04191812,Hydro,2026-04-19 18:12,1552.11,Operational
FG-HY-04191815,Hydro,2026-04-19 18:15,1553.78,Operational
FG-HY-04191818,Hydro,2026-04-19 18:18,1556.61,Operational
FG-HY-04191821,Hydro,2026-04-19 18:21,1557.67,Operational
FG-HY-04191824,Hydro,2026-04-19 18:24,1556.83,Operational
FG-HY-04191827,Hydro,2026-04-19 18:27,1556.55,Operational
FG-HY-04191830,Hydro,2026-04-19 18:30,1558.22,Operational
FG-HY-04191833,Hydro,2026-04-19 18:33,1556.17,Operational
FG-HY-04191836,Hydro,2026-04-19 18:36,1557.33,Operational
FG-HY-04191839,Hydro,2026-04-19 18:39,1555.06,Operational
FG-HY-04191842,Hydro,2026-04-19 18:42,1552.11,Operational
FG-HY-04191845,Hydro,2026-04-19 18:45,1555.78,Operational
FG-HY-04191848,Hydro,2026-04-19 18:48,1556.72,Operational
FG-HY-04191851,Hydro,2026-04-19 18:51,1556.5,Operational
FG-HY-04191854,Hydro,2026-04-19 18:54,1555.89,Operational
FG-HY-04191857,Hydro,2026-04-19 18:57,1553.06,Operational
FG-HY-04191900,Hydro,2026-04-19 19:00,1558.66,Operational
FG-HY-04191903,Hydro,2026-04-19 19:03,1553.34,Operational
FG-HY-04191906,Hydro,2026-04-19 19:06,1555.22,Operational
FG-HY-04191909,Hydro,2026-04-19 19:09,1546.96,Operational
FG-HY-04191912,Hydro,2026-04-19 19:12,1535.06,Operational
FG-HY-04191915,Hydro,2026-04-19 19:15,1527.34,Operational
FG-HY-04191918,Hydro,2026-04-19 19:18,1524.4,Operational
FG-HY-04191921,Hydro,2026-04-19 19:21,1511.23,Operational
FG-HY-04191924,Hydro,2026-04-19 19:24,1510.33,Operational
FG-HY-04191927,Hydro,2026-04-19 19:27,1508.45,Operational
FG-HY-04191930,Hydro,2026-04-19 19:30,1508.89,Operational
FG-HY-04191933,Hydro,2026-04-19 19:33,1505.5,Operational
FG-HY-04191936,Hydro,2026-04-19 19:36,1504.66,Operational
FG-HY-04191939,Hydro,2026-04-19 19:39,1514.28,Operational
FG-HY-04191942,Hydro,2026-04-19 19:42,1509.95,Operational
FG-HY-04191945,Hydro,2026-04-19 19:45,1513.83,Operational
FG-HY-04191948,Hydro,2026-04-19 19:48,1517.39,Operational
FG-HY-04191951,Hydro,2026-04-19 19:51,1516.06,Operational
FG-HY-04191954,Hydro,2026-04-19 19:54,1513.28,Operational
FG-HY-04191957,Hydro,2026-04-19 19:57,1510.0,Operational
FG-HY-04192000,Hydro,2026-04-19 20:00,1504.73,Operational
FG-HY-04192003,Hydro,2026-04-19 20:03,1504.0,Operational
FG-HY-04192006,Hydro,2026-04-19 20:06,1498.78,Operational
FG-HY-04192009,Hydro,2026-04-19 20:09,1501.94,Operational
FG-HY-04192012,Hydro,2026-04-19 20:12,1500.11,Operational
FG-HY-04192015,Hydro,2026-04-19 20:15,1501.44,Operational
FG-HY-04192018,Hydro,2026-04-19 20:18,1503.67,Operational
FG-HY-04192021,Hydro,2026-04-19 20:21,1501.55,Operational
FG-HY-04192024,Hydro,2026-04-19 20:24,1503.67,Operational
FG-HY-04192027,Hydro,2026-04-19 20:27,1506.06,Operational
FG-HY-04192030,Hydro,2026-04-19 20:30,1504.55,Operational
FG-HY-04192033,Hydro,2026-04-19 20:33,1505.5,Operational
FG-HY-04192036,Hydro,2026-04-19 20:36,1504.55,Operational
FG-HY-04192039,Hydro,2026-04-19 20:39,1504.39,Operational
FG-HY-04192042,Hydro,2026-04-19 20:42,1504.22,Operational
FG-HY-04192045,Hydro,2026-04-19 20:45,1509.16,Operational
FG-HY-04192048,Hydro,2026-04-19 20:48,1512.78,Operational
FG-HY-04192051,Hydro,2026-04-19 20:51,1509.45,Operational
FG-HY-04192054,Hydro,2026-04-19 20:54,1502.62,Operational
FG-HY-04192057,Hydro,2026-04-19 20:57,1493.83,Operational
FG-HY-04192100,Hydro,2026-04-19 21:00,1474.35,Operational
