id,source,timestamp,outputKWh,status
FG-WI-03220827,Wind,2026-03-22 08:27,2685.69,Operational
FG-WI-03220830,Wind,2026-03-22 08:30,2574.47,Operational
FG-WI-03220833,Wind,2026-03-22 08:33,2453.86,Operational
FG-WI-03220836,Wind,2026-03-22 08:36,2443.67,Operational
FG-WI-03220839,Wind,2026-03-22 08:39,2426.15,Operational
FG-WI-03220842,Wind,2026-03-22 08:42,2446.23,Operational
FG-WI-03220845,Wind,2026-03-22 08:45,2365.72,Operational
FG-WI-03220848,Wind,2026-03-22 08:48,2368.84,Operational
FG-WI-03220851,Wind,2026-03-22 08:51,2388.35,Operational
FG-WI-03220854,Wind,2026-03-22 08:54,2367.98,Operational
FG-WI-03220857,Wind,2026-03-22 08:57,2372.98,Operational
FG-WI-03220900,Wind,2026-03-22 09:00,2461.26,Operational
FG-WI-03220903,Wind,2026-03-22 09:03,2587.88,Operational
FG-WI-03220906,Wind,2026-03-22 09:06,2636.71,Operational
FG-WI-03220909,Wind,2026-03-22 09:09,2662.79,Operational
FG-WI-03220912,Wind,2026-03-22 09:12,2664.05,Operational
FG-WI-03220915,Wind,2026-03-22 09:15,2667.48,Operational
FG-WI-03220918,Wind,2026-03-22 09:18,2693.97,Operational
FG-WI-03220921,Wind,2026-03-22 09:21,2725.19,Operational
FG-WI-03220924,Wind,2026-03-22 09:24,2716.12,Operational
FG-WI-03220927,Wind,2026-03-22 09:27,2716.68,Operational
FG-WI-03220930,Wind,2026-03-22 09:30,2696.19,Operational
FG-WI-03220933,Wind,2026-03-22 09:33,2690.98,Operational
FG-WI-03220936,Wind,2026-03-22 09:36,2701.32,Operational
FG-WI-03220939,Wind,2026-03-22 09:39,2701.35,Operational
FG-WI-03220942,Wind,2026-03-22 09:42,2678.51,Operational
FG-WI-03220945,Wind,2026-03-22 09:45,2573.83,Operational
FG-WI-03220948,Wind,2026-03-22 09:48,2584.98,Operational
FG-WI-03220951,Wind,2026-03-22 09:51,2565.52,Operational
FG-WI-03220954,Wind,2026-03-22 09:54,2607.97,Operational
FG-WI-03220957,Wind,2026-03-22 09:57,2620.81,Operational
FG-WI-03221000,Wind,2026-03-22 10:00,2651.66,Operational
FG-WI-03221003,Wind,2026-03-22 10:03,2786.26,Operational
FG-WI-03221006,Wind,2026-03-22 10:06,2848.15,Operational
FG-WI-03221009,Wind,2026-03-22 10:09,2848.05,Operational
FG-WI-03221012,Wind,2026-03-22 10:12,2804.51,Operational
FG-WI-03221015,Wind,2026-03-22 10:15,2832.39,Operational
FG-WI-03221018,Wind,2026-03-22 10:18,2876.52,Operational
FG-WI-03221021,Wind,2026-03-22 10:21,2878.51,Operational
FG-WI-03221024,Wind,2026-03-22 10:24,2875.44,Operational
FG-WI-03221027,Wind,2026-03-22 10:27,2882.65,Operational
FG-WI-03221030,Wind,2026-03-22 10:30,2842.73,Operational
FG-WI-03221033,Wind,2026-03-22 10:33,2809.22,Operational
FG-WI-03221036,Wind,2026-03-22 10:36,2870.55,Operational
FG-WI-03221039,Wind,2026-03-22 10:39,2878.55,Operational
FG-WI-03221042,Wind,2026-03-22 10:42,2883.33,Operational
FG-WI-03221045,Wind,2026-03-22 10:45,2829.06,Operational
FG-WI-03221048,Wind,2026-03-22 10:48,2838.13,Operational
FG-WI-03221051,Wind,2026-03-22 10:51,2802.02,Operational
FG-WI-03221054,Wind,2026-03-22 10:54,2827.15,Operational
FG-WI-03221057,Wind,2026-03-22 10:57,2828.97,Operational
FG-WI-03221100,Wind,2026-03-22 11:00,2875.41,Operational
FG-WI-03221103,Wind,2026-03-22 11:03,2896.1,Operational
FG-WI-03221106,Wind,2026-03-22 11:06,2921.34,Operational
FG-WI-03221109,Wind,2026-03-22 11:09,2912.0,Operational
FG-WI-03221112,Wind,2026-03-22 11:12,2898.91,Operational
FG-WI-03221115,Wind,2026-03-22 11:15,2880.47,Operational
FG-WI-03221118,Wind,2026-03-22 11:18,2924.67,Operational
FG-WI-03221121,Wind,2026-03-22 11:21,2867.51,Operational
FG-WI-03221124,Wind,2026-03-22 11:24,2900.95,Operational
FG-WI-03221127,Wind,2026-03-22 11:27,2907.68,Operational
FG-WI-03221130,Wind,2026-03-22 11:30,2857.86,Operational
FG-WI-03221133,Wind,2026-03-22 11:33,2890.79,Operational
FG-WI-03221136,Wind,2026-03-22 11:36,2889.67,Operational
FG-WI-03221139,Wind,2026-03-22 11:39,2896.6,Operational
FG-WI-03221142,Wind,2026-03-22 11:42,2915.36,Operational
FG-WI-03221145,Wind,2026-03-22 11:45,2914.11,Operational
FG-WI-03221148,Wind,2026-03-22 11:48,2914.51,Operational
FG-WI-03221151,Wind,2026-03-22 11:51,2921.66,Operational
FG-WI-03221154,Wind,2026-03-22 11:54,2928.67,Operational
FG-WI-03221157,Wind,2026-03-22 11:57,2969.94,Operational
FG-WI-03221200,Wind,2026-03-22 12:00,3019.65,Operational
FG-WI-03221203,Wind,2026-03-22 12:03,3061.48,Operational
FG-WI-03221206,Wind,2026-03-22 12:06,3103.76,Operational
FG-WI-03221209,Wind,2026-03-22 12:09,3137.69,Operational
FG-WI-03221212,Wind,2026-03-22 12:12,3111.69,Operational
FG-WI-03221215,Wind,2026-03-22 12:15,3199.45,Operational
FG-WI-03221218,Wind,2026-03-22 12:18,3291.26,Operational
FG-WI-03221221,Wind,2026-03-22 12:21,3361.58,Operational
FG-WI-03221224,Wind,2026-03-22 12:24,3376.31,Operational
FG-WI-03221227,Wind,2026-03-22 12:27,3410.63,Operational
FG-WI-03221230,Wind,2026-03-22 12:30,3467.47,Operational
FG-WI-03221233,Wind,2026-03-22 12:33,3524.9,Operational
FG-WI-03221236,Wind,2026-03-22 12:36,3674.78,Operational
FG-WI-03221239,Wind,2026-03-22 12:39,3663.03,Operational
FG-WI-03221242,Wind,2026-03-22 12:42,3686.15,Operational
FG-WI-03221245,Wind,2026-03-22 12:45,3718.67,Operational
FG-WI-03221248,Wind,2026-03-22 12:48,3749.69,Operational
FG-WI-03221251,Wind,2026-03-22 12:51,3751.48,Operational
FG-WI-03221254,Wind,2026-03-22 12:54,3762.01,Operational
FG-WI-03221257,Wind,2026-03-22 12:57,3784.44,Operational
FG-WI-03221300,Wind,2026-03-22 13:00,3790.51,Operational
FG-WI-03221303,Wind,2026-03-22 13:03,3750.19,Operational
FG-WI-03221306,Wind,2026-03-22 13:06,3792.2,Operational
FG-WI-03221309,Wind,2026-03-22 13:09,3836.31,Operational
FG-WI-03221312,Wind,2026-03-22 13:12,3845.31,Operational
FG-WI-03221315,Wind,2026-03-22 13:15,3917.93,Operational
FG-WI-03221318,Wind,2026-03-22 13:18,3980.32,Operational
FG-WI-03221321,Wind,2026-03-22 13:21,3999.99,Operational
FG-WI-03221324,Wind,2026-03-22 13:24,4017.02,Operational
FG-WI-03221327,Wind,2026-03-22 13:27,4020.47,Operational
FG-WI-03221330,Wind,2026-03-22 13:30,4021.28,Operational
FG-WI-03221333,Wind,2026-03-22 13:33,4027.73,Operational
FG-WI-03221336,Wind,2026-03-22 13:36,4060.47,Operational
FG-WI-03221339,Wind,2026-03-22 13:39,4102.15,Operational
FG-WI-03221342,Wind,2026-03-22 13:42,4153.84,Operational
FG-WI-03221345,Wind,2026-03-22 13:45,4144.99,Operational
FG-WI-03221348,Wind,2026-03-22 13:48,4211.79,Operational
FG-WI-03221351,Wind,2026-03-22 13:51,4250.84,Operational
FG-WI-03221354,Wind,2026-03-22 13:54,4277.34,Operational
FG-WI-03221357,Wind,2026-03-22 13:57,4287.65,Operational
FG-WI-03221400,Wind,2026-03-22 14:00,4284.99,Operational
FG-WI-03221403,Wind,2026-03-22 14:03,4292.52,Operational
FG-WI-03221406,Wind,2026-03-22 14:06,4337.86,Operational
FG-WI-03221409,Wind,2026-03-22 14:09,4351.34,Operational
FG-WI-03221412,Wind,2026-03-22 14:12,4378.1,Operational
FG-WI-03221415,Wind,2026-03-22 14:15,4412.77,Operational
FG-WI-03221418,Wind,2026-03-22 14:18,4443.65,Operational
FG-WI-03221421,Wind,2026-03-22 14:21,4425.34,Operational
FG-WI-03221424,Wind,2026-03-22 14:24,4436.99,Operational
FG-WI-03221427,Wind,2026-03-22 14:27,4432.07,Operational
FG-WI-03221430,Wind,2026-03-22 14:30,4550.41,Operational
FG-WI-03221433,Wind,2026-03-22 14:33,4749.37,Operational
FG-WI-03221436,Wind,2026-03-22 14:36,4854.83,Operational
FG-WI-03221439,Wind,2026-03-22 14:39,4927.26,Operational
FG-WI-03221442,Wind,2026-03-22 14:42,4949.38,Operational
FG-WI-03221445,Wind,2026-03-22 14:45,4993.23,Operational
FG-WI-03221448,Wind,2026-03-22 14:48,5146.72,Operational
FG-WI-03221451,Wind,2026-03-22 14:51,5166.16,Operational
FG-WI-03221454,Wind,2026-03-22 14:54,5165.82,Operational
FG-WI-03221457,Wind,2026-03-22 14:57,5187.2,Operational
FG-WI-03221500,Wind,2026-03-22 15:00,5144.37,Operational
FG-WI-03221503,Wind,2026-03-22 15:03,5170.1,Operational
FG-WI-03221506,Wind,2026-03-22 15:06,5197.48,Operational
FG-WI-03221509,Wind,2026-03-22 15:09,5216.11,Operational
FG-WI-03221512,Wind,2026-03-22 15:12,5233.12,Operational
FG-WI-03221515,Wind,2026-03-22 15:15,5295.0,Operational
FG-WI-03221518,Wind,2026-03-22 15:18,5462.18,Operational
FG-WI-03221521,Wind,2026-03-22 15:21,5531.16,Operational
FG-WI-03221524,Wind,2026-03-22 15:24,5532.65,Operational
FG-WI-03221527,Wind,2026-03-22 15:27,5551.47,Operational
FG-WI-03221530,Wind,2026-03-22 15:30,5590.76,Operational
FG-WI-03221533,Wind,2026-03-22 15:33,5625.77,Operational
FG-WI-03221536,Wind,2026-03-22 15:36,5671.45,Operational
FG-WI-03221539,Wind,2026-03-22 15:39,5694.48,Operational
FG-WI-03221542,Wind,2026-03-22 15:42,5737.76,Operational
FG-WI-03221545,Wind,2026-03-22 15:45,5814.49,Operational
FG-WI-03221548,Wind,2026-03-22 15:48,5870.22,Operational
FG-WI-03221551,Wind,2026-03-22 15:51,5903.11,Operational
FG-WI-03221554,Wind,2026-03-22 15:54,5961.4,Operational
FG-WI-03221557,Wind,2026-03-22 15:57,5980.0,Operational
FG-WI-03221600,Wind,2026-03-22 16:00,5967.75,Operational
FG-WI-03221603,Wind,2026-03-22 16:03,6100.41,Operational
FG-WI-03221606,Wind,2026-03-22 16:06,6182.39,Operational
FG-WI-03221609,Wind,2026-03-22 16:09,6229.6,Operational
FG-WI-03221612,Wind,2026-03-22 16:12,6267.31,Operational
FG-WI-03221615,Wind,2026-03-22 16:15,6256.19,Operational
FG-WI-03221618,Wind,2026-03-22 16:18,6279.8,Operational
FG-WI-03221621,Wind,2026-03-22 16:21,6354.77,Operational
FG-WI-03221624,Wind,2026-03-22 16:24,6418.79,Operational
FG-WI-03221627,Wind,2026-03-22 16:27,6435.68,Operational
FG-WI-03221630,Wind,2026-03-22 16:30,6433.31,Operational
FG-WI-03221633,Wind,2026-03-22 16:33,6389.57,Operational
FG-WI-03221636,Wind,2026-03-22 16:36,6385.21,Operational
FG-WI-03221639,Wind,2026-03-22 16:39,6389.0,Operational
FG-WI-03221642,Wind,2026-03-22 16:42,6452.13,Operational
FG-WI-03221645,Wind,2026-03-22 16:45,6463.84,Operational
FG-WI-03221648,Wind,2026-03-22 16:48,6434.33,Operational
FG-WI-03221651,Wind,2026-03-22 16:51,6436.65,Operational
FG-WI-03221654,Wind,2026-03-22 16:54,6459.41,Operational
FG-WI-03221657,Wind,2026-03-22 16:57,6476.06,Operational
FG-WI-03221700,Wind,2026-03-22 17:00,6516.92,Operational
FG-WI-03221703,Wind,2026-03-22 17:03,6583.22,Operational
FG-WI-03221706,Wind,2026-03-22 17:06,6575.65,Operational
FG-WI-03221709,Wind,2026-03-22 17:09,6595.5,Operational
FG-WI-03221712,Wind,2026-03-22 17:12,6606.19,Operational
FG-WI-03221715,Wind,2026-03-22 17:15,6609.86,Operational
FG-WI-03221718,Wind,2026-03-22 17:18,6606.97,Operational
FG-WI-03221721,Wind,2026-03-22 17:21,6671.91,Operational
FG-WI-03221724,Wind,2026-03-22 17:24,6717.51,Operational
FG-WI-03221727,Wind,2026-03-22 17:27,6723.83,Operational
FG-WI-03221730,Wind,2026-03-22 17:30,6747.11,Operational
FG-WI-03221733,Wind,2026-03-22 17:33,6758.67,Operational
FG-WI-03221736,Wind,2026-03-22 17:36,6759.17,Operational
FG-WI-03221739,Wind,2026-03-22 17:39,6748.26,Operational
FG-WI-03221742,Wind,2026-03-22 17:42,6700.18,Operational
FG-WI-03221745,Wind,2026-03-22 17:45,6704.33,Operational
FG-WI-03221748,Wind,2026-03-22 17:48,6688.65,Operational
FG-WI-03221751,Wind,2026-03-22 17:51,6693.12,Operational
FG-WI-03221754,Wind,2026-03-22 17:54,6708.97,Operational
FG-WI-03221757,Wind,2026-03-22 17:57,6704.41,Operational
FG-WI-03221800,Wind,2026-03-22 18:00,6695.49,Operational
FG-WI-03221803,Wind,2026-03-22 18:03,6647.03,Operational
FG-WI-03221806,Wind,2026-03-22 18:06,6646.79,Operational
FG-WI-03221809,Wind,2026-03-22 18:09,6636.51,Operational
FG-WI-03221812,Wind,2026-03-22 18:12,6616.34,Operational
FG-WI-03221815,Wind,2026-03-22 18:15,6606.28,Operational
FG-WI-03221818,Wind,2026-03-22 18:18,6666.89,Operational
FG-WI-03221821,Wind,2026-03-22 18:21,6706.16,Operational
FG-WI-03221824,Wind,2026-03-22 18:24,6728.29,Operational
FG-WI-03221827,Wind,2026-03-22 18:27,6793.41,Operational
FG-WI-03221830,Wind,2026-03-22 18:30,6823.97,Operational
FG-WI-03221833,Wind,2026-03-22 18:33,6826.33,Operational
FG-WI-03221836,Wind,2026-03-22 18:36,6812.88,Operational
FG-WI-03221839,Wind,2026-03-22 18:39,6751.68,Operational
FG-WI-03221842,Wind,2026-03-22 18:42,6737.87,Operational
FG-WI-03221845,Wind,2026-03-22 18:45,6687.76,Operational
FG-WI-03221848,Wind,2026-03-22 18:48,6611.68,Operational
FG-WI-03221851,Wind,2026-03-22 18:51,6614.49,Operational
FG-WI-03221854,Wind,2026-03-22 18:54,6595.5,Operational
FG-WI-03221857,Wind,2026-03-22 18:57,6643.4,Operational
FG-WI-03221900,Wind,2026-03-22 19:00,6663.81,Operational
FG-WI-03221903,Wind,2026-03-22 19:03,6663.46,Operational
FG-WI-03221906,Wind,2026-03-22 19:06,6661.56,Operational
FG-WI-03221909,Wind,2026-03-22 19:09,6640.15,Operational
FG-WI-03221912,Wind,2026-03-22 19:12,6646.93,Operational
FG-WI-03221915,Wind,2026-03-22 19:15,6704.84,Operational
FG-WI-03221918,Wind,2026-03-22 19:18,6712.66,Operational
FG-WI-03221921,Wind,2026-03-22 19:21,6701.35,Operational
FG-WI-03221924,Wind,2026-03-22 19:24,6667.7,Operational
FG-WI-03221927,Wind,2026-03-22 19:27,6673.98,Operational
FG-WI-03221930,Wind,2026-03-22 19:30,6705.65,Operational
FG-WI-03221933,Wind,2026-03-22 19:33,6668.33,Operational
FG-WI-03221936,Wind,2026-03-22 19:36,6612.05,Operational
FG-WI-03221939,Wind,2026-03-22 19:39,6593.98,Operational
FG-WI-03221942,Wind,2026-03-22 19:42,6612.49,Operational
FG-WI-03221945,Wind,2026-03-22 19:45,6585.24,Operational
FG-WI-03221948,Wind,2026-03-22 19:48,6590.98,Operational
FG-WI-03221951,Wind,2026-03-22 19:51,6599.14,Operational
FG-WI-03221954,Wind,2026-03-22 19:54,6635.31,Operational
FG-WI-03221957,Wind,2026-03-22 19:57,6649.51,Operational
FG-WI-03222000,Wind,2026-03-22 20:00,6694.32,Operational
FG-WI-03222003,Wind,2026-03-22 20:03,6770.21,Operational
FG-WI-03222006,Wind,2026-03-22 20:06,6794.49,Operational
FG-WI-03222009,Wind,2026-03-22 20:09,6838.96,Operational
FG-WI-03222012,Wind,2026-03-22 20:12,6839.8,Operational
FG-WI-03222015,Wind,2026-03-22 20:15,6859.96,Operational
FG-WI-03222018,Wind,2026-03-22 20:18,6819.98,Operational
FG-WI-03222021,Wind,2026-03-22 20:21,6845.35,Operational
FG-WI-03222024,Wind,2026-03-22 20:24,6861.15,Operational
FG-WI-03222027,Wind,2026-03-22 20:27,6880.61,Operational
FG-WI-03222030,Wind,2026-03-22 20:30,6887.28,Operational
FG-WI-03222033,Wind,2026-03-22 20:33,6879.65,Operational
FG-WI-03222036,Wind,2026-03-22 20:36,6916.45,Operational
FG-WI-03222039,Wind,2026-03-22 20:39,6874.18,Operational
FG-WI-03222042,Wind,2026-03-22 20:42,6841.52,Operational
FG-WI-03222045,Wind,2026-03-22 20:45,6765.32,Operational
FG-WI-03222048,Wind,2026-03-22 20:48,6701.94,Operational
FG-WI-03222051,Wind,2026-03-22 20:51,6693.02,Operational
FG-WI-03222054,Wind,2026-03-22 20:54,6719.48,Operational
FG-WI-03222057,Wind,2026-03-22 20:57,6726.13,Operational
FG-WI-03222100,Wind,2026-03-22 21:00,6762.3,Operational
FG-WI-03222103,Wind,2026-03-22 21:03,6795.46,Operational
FG-WI-03222106,Wind,2026-03-22 21:06,6828.02,Operational
FG-WI-03222109,Wind,2026-03-22 21:09,6807.48,Operational
FG-WI-03222112,Wind,2026-03-22 21:12,6821.46,Operational
FG-WI-03222115,Wind,2026-03-22 21:15,6926.62,Operational
FG-WI-03222118,Wind,2026-03-22 21:18,6932.11,Operational
FG-WI-03222121,Wind,2026-03-22 21:21,6951.87,Operational
FG-WI-03222124,Wind,2026-03-22 21:24,6894.87,Operational
FG-WI-03222127,Wind,2026-03-22 21:27,6860.69,Operational
FG-WI-03222130,Wind,2026-03-22 21:30,6778.61,Operational
FG-WI-03222133,Wind,2026-03-22 21:33,6715.86,Operational
FG-WI-03222136,Wind,2026-03-22 21:36,6671.97,Operational
FG-WI-03222139,Wind,2026-03-22 21:39,6681.6,Operational
FG-WI-03222142,Wind,2026-03-22 21:42,6658.53,Operational
FG-WI-03222145,Wind,2026-03-22 21:45,6669.49,Operational
FG-WI-03222148,Wind,2026-03-22 21:48,6662.69,Operational
FG-WI-03222151,Wind,2026-03-22 21:51,6685.14,Operational
FG-WI-03222154,Wind,2026-03-22 21:54,6703.69,Operational
FG-WI-03222157,Wind,2026-03-22 21:57,6696.31,Operational
FG-WI-03222200,Wind,2026-03-22 22:00,6748.48,Operational
FG-WI-03222203,Wind,2026-03-22 22:03,6750.01,Operational
FG-WI-03222206,Wind,2026-03-22 22:06,6764.97,Operational
FG-WI-03222209,Wind,2026-03-22 22:09,6786.31,Operational
FG-WI-03222212,Wind,2026-03-22 22:12,6798.19,Operational
FG-WI-03222215,Wind,2026-03-22 22:15,6803.69,Operational
FG-WI-03222218,Wind,2026-03-22 22:18,6816.15,Operational
FG-WI-03222221,Wind,2026-03-22 22:21,6830.99,Operational
FG-WI-03222224,Wind,2026-03-22 22:24,6849.21,Operational
FG-WI-03222227,Wind,2026-03-22 22:27,6837.82,Operational
FG-WI-03222230,Wind,2026-03-22 22:30,6701.29,Operational
FG-WI-03222233,Wind,2026-03-22 22:33,6470.53,Operational
FG-WI-03222236,Wind,2026-03-22 22:36,6467.53,Operational
FG-WI-03222239,Wind,2026-03-22 22:39,6436.01,Operational
FG-WI-03222242,Wind,2026-03-22 22:42,6393.69,Operational
FG-WI-03222245,Wind,2026-03-22 22:45,6378.04,Operational
FG-WI-03222248,Wind,2026-03-22 22:48,6153.79,Operational
FG-WI-03222251,Wind,2026-03-22 22:51,6080.54,Operational
FG-WI-03222254,Wind,2026-03-22 22:54,6067.3,Operational
FG-WI-03222257,Wind,2026-03-22 22:57,6071.84,Operational
FG-WI-03222300,Wind,2026-03-22 23:00,6098.99,Operational
FG-WI-03222303,Wind,2026-03-22 23:03,6120.96,Operational
FG-WI-03222306,Wind,2026-03-22 23:06,6132.52,Operational
FG-WI-03222309,Wind,2026-03-22 23:09,6143.46,Operational
FG-WI-03222312,Wind,2026-03-22 23:12,6139.19,Operational
FG-WI-03222315,Wind,2026-03-22 23:15,6160.81,Operational
FG-WI-03222318,Wind,2026-03-22 23:18,6181.82,Operational
FG-WI-03222321,Wind,2026-03-22 23:21,6216.61,Operational
FG-WI-03222324,Wind,2026-03-22 23:24,6224.35,Operational
FG-WI-03222327,Wind,2026-03-22 23:27,6207.74,Operational
FG-WI-03222330,Wind,2026-03-22 23:30,6079.88,Operational
FG-WI-03222333,Wind,2026-03-22 23:33,6029.7,Operational
FG-WI-03222336,Wind,2026-03-22 23:36,6024.89,Operational
FG-WI-03222339,Wind,2026-03-22 23:39,6024.84,Operational
FG-WI-03222342,Wind,2026-03-22 23:42,6017.85,Operational
FG-WI-03222345,Wind,2026-03-22 23:45,6017.0,Operational
FG-WI-03222348,Wind,2026-03-22 23:48,6066.09,Operational
FG-WI-03222351,Wind,2026-03-22 23:51,6159.18,Operational
FG-WI-03222354,Wind,2026-03-22 23:54,6148.67,Operational
FG-WI-03222357,Wind,2026-03-22 23:57,6161.51,Operational
FG-WI-03230000,Wind,2026-03-23 00:00,6133.73,Operational
FG-WI-03230003,Wind,2026-03-23 00:03,6115.33,Operational
FG-WI-03230006,Wind,2026-03-23 00:06,6081.85,Operational
FG-WI-03230009,Wind,2026-03-23 00:09,6076.0,Operational
FG-WI-03230012,Wind,2026-03-23 00:12,6080.49,Operational
FG-WI-03230015,Wind,2026-03-23 00:15,6069.54,Operational
FG-WI-03230018,Wind,2026-03-23 00:18,6101.63,Operational
FG-WI-03230021,Wind,2026-03-23 00:21,6186.63,Operational
FG-WI-03230024,Wind,2026-03-23 00:24,6197.99,Operational
FG-WI-03230027,Wind,2026-03-23 00:27,6252.48,Operational
FG-WI-03230030,Wind,2026-03-23 00:30,6262.13,Operational
FG-WI-03230033,Wind,2026-03-23 00:33,6316.29,Operational
FG-WI-03230036,Wind,2026-03-23 00:36,6341.82,Operational
FG-WI-03230039,Wind,2026-03-23 00:39,6345.83,Operational
FG-WI-03230042,Wind,2026-03-23 00:42,6353.99,Operational
FG-WI-03230045,Wind,2026-03-23 00:45,6305.72,Operational
FG-WI-03230048,Wind,2026-03-23 00:48,6284.67,Operational
FG-WI-03230051,Wind,2026-03-23 00:51,6270.65,Operational
FG-WI-03230054,Wind,2026-03-23 00:54,6246.18,Operational
FG-WI-03230057,Wind,2026-03-23 00:57,6222.13,Operational
FG-WI-03230100,Wind,2026-03-23 01:00,6097.2,Operational
FG-WI-03230103,Wind,2026-03-23 01:03,6031.68,Operational
FG-WI-03230106,Wind,2026-03-23 01:06,6031.82,Operational
FG-WI-03230109,Wind,2026-03-23 01:09,6029.04,Operational
FG-WI-03230112,Wind,2026-03-23 01:12,6092.29,Operational
FG-WI-03230115,Wind,2026-03-23 01:15,6202.97,Operational
FG-WI-03230118,Wind,2026-03-23 01:18,6223.74,Operational
FG-WI-03230121,Wind,2026-03-23 01:21,6353.15,Operational
FG-WI-03230124,Wind,2026-03-23 01:24,6364.01,Operational
FG-WI-03230127,Wind,2026-03-23 01:27,6364.99,Operational
FG-WI-03230130,Wind,2026-03-23 01:30,6367.16,Operational
FG-WI-03230133,Wind,2026-03-23 01:33,6409.84,Operational
FG-WI-03230136,Wind,2026-03-23 01:36,6407.52,Operational
FG-WI-03230139,Wind,2026-03-23 01:39,6397.3,Operational
FG-WI-03230142,Wind,2026-03-23 01:42,6402.82,Operational
FG-WI-03230145,Wind,2026-03-23 01:45,6391.18,Operational
FG-WI-03230148,Wind,2026-03-23 01:48,6466.63,Operational
FG-WI-03230151,Wind,2026-03-23 01:51,6517.48,Operational
FG-WI-03230154,Wind,2026-03-23 01:54,6502.34,Operational
FG-WI-03230157,Wind,2026-03-23 01:57,6497.5,Operational
FG-WI-03230200,Wind,2026-03-23 02:00,6480.13,Operational
FG-WI-03230203,Wind,2026-03-23 02:03,6465.62,Operational
FG-WI-03230206,Wind,2026-03-23 02:06,6473.81,Operational
FG-WI-03230209,Wind,2026-03-23 02:09,6483.35,Operational
FG-WI-03230212,Wind,2026-03-23 02:12,6453.87,Operational
FG-WI-03230215,Wind,2026-03-23 02:15,6441.42,Operational
FG-WI-03230218,Wind,2026-03-23 02:18,6480.19,Operational
FG-WI-03230221,Wind,2026-03-23 02:21,6461.3,Operational
FG-WI-03230224,Wind,2026-03-23 02:24,6469.04,Operational
FG-WI-03230227,Wind,2026-03-23 02:27,6444.36,Operational
FG-WI-03230230,Wind,2026-03-23 02:30,6379.28,Operational
FG-WI-03230233,Wind,2026-03-23 02:33,6225.18,Operational
FG-WI-03230236,Wind,2026-03-23 02:36,6222.18,Operational
FG-WI-03230239,Wind,2026-03-23 02:39,6203.01,Operational
FG-WI-03230242,Wind,2026-03-23 02:42,6184.66,Operational
FG-WI-03230245,Wind,2026-03-23 02:45,6229.93,Operational
FG-WI-03230248,Wind,2026-03-23 02:48,6286.98,Operational
FG-WI-03230251,Wind,2026-03-23 02:51,6281.5,Operational
FG-WI-03230254,Wind,2026-03-23 02:54,6283.33,Operational
FG-WI-03230257,Wind,2026-03-23 02:57,6272.02,Operational
FG-WI-03230300,Wind,2026-03-23 03:00,6192.7,Operational
FG-WI-03230303,Wind,2026-03-23 03:03,6257.35,Operational
FG-WI-03230306,Wind,2026-03-23 03:06,6313.35,Operational
FG-WI-03230309,Wind,2026-03-23 03:09,6289.19,Operational
FG-WI-03230312,Wind,2026-03-23 03:12,6333.09,Operational
FG-WI-03230315,Wind,2026-03-23 03:15,6425.14,Operational
FG-WI-03230318,Wind,2026-03-23 03:18,6525.84,Operational
FG-WI-03230321,Wind,2026-03-23 03:21,6507.17,Operational
FG-WI-03230324,Wind,2026-03-23 03:24,6494.87,Operational
FG-WI-03230327,Wind,2026-03-23 03:27,6473.37,Operational
FG-WI-03230330,Wind,2026-03-23 03:30,6435.59,Operational
FG-WI-03230333,Wind,2026-03-23 03:33,6626.79,Operational
FG-WI-03230336,Wind,2026-03-23 03:36,6695.51,Operational
FG-WI-03230339,Wind,2026-03-23 03:39,6687.51,Operational
FG-WI-03230342,Wind,2026-03-23 03:42,6641.71,Operational
FG-WI-03230345,Wind,2026-03-23 03:45,6608.63,Operational
FG-WI-03230348,Wind,2026-03-23 03:48,6571.97,Operational
FG-WI-03230351,Wind,2026-03-23 03:51,6594.48,Operational
FG-WI-03230354,Wind,2026-03-23 03:54,6584.37,Operational
FG-WI-03230357,Wind,2026-03-23 03:57,6547.49,Operational
FG-WI-03230400,Wind,2026-03-23 04:00,6542.11,Operational
FG-WI-03230403,Wind,2026-03-23 04:03,6529.13,Operational
FG-WI-03230406,Wind,2026-03-23 04:06,6517.81,Operational
FG-WI-03230409,Wind,2026-03-23 04:09,6542.48,Operational
FG-WI-03230412,Wind,2026-03-23 04:12,6529.85,Operational
FG-WI-03230415,Wind,2026-03-23 04:15,6514.88,Operational
FG-WI-03230418,Wind,2026-03-23 04:18,6508.0,Operational
FG-WI-03230421,Wind,2026-03-23 04:21,6494.03,Operational
FG-WI-03230424,Wind,2026-03-23 04:24,6422.35,Operational
FG-WI-03230427,Wind,2026-03-23 04:27,6395.15,Operational
FG-WI-03230430,Wind,2026-03-23 04:30,6448.24,Operational
FG-WI-03230433,Wind,2026-03-23 04:33,6535.51,Operational
FG-WI-03230436,Wind,2026-03-23 04:36,6503.7,Operational
FG-WI-03230439,Wind,2026-03-23 04:39,6468.5,Operational
FG-WI-03230442,Wind,2026-03-23 04:42,6428.55,Operational
FG-WI-03230445,Wind,2026-03-23 04:45,6459.63,Operational
FG-WI-03230448,Wind,2026-03-23 04:48,6503.51,Operational
FG-WI-03230451,Wind,2026-03-23 04:51,6448.06,Operational
FG-WI-03230454,Wind,2026-03-23 04:54,6382.68,Operational
FG-WI-03230457,Wind,2026-03-23 04:57,6332.02,Operational
